Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
1.0;1.0;2.0;1.0;1.0;1.0;66.0;490.0;1800.0;139.99999999999997;22.6;2.0;50.0;0.0;92.10447761194028;9.2;9.2;9.6;1.0;1305.0;1.0;0.0
16.0;16.0;2.0;1.0;1.0;1.0;30.0;191.6;693.9999999999999;111.0;10.0;1.0;10.0;138.0;92.10447761194028;9.2;9.2;9.8;16.0;265.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;39.0;159.6;592.0;108.19999999999999;14.599999999999998;1.0;10.0;229.99999999999997;96.00000000000001;10.0;10.0;10.0;2.0;648.0;0.0;1.0
164.0;164.0;5.999999999999999;2.0;3.0000000000000004;4.0;200.0;718.0;3538.0;199.99999999999997;70.0;2.0;10.0;355.0;92.10447761194028;9.2;9.2;9.8;145.0;932.0;1.0;0.0
15.000000000000002;15.000000000000002;5.999999999999999;2.0;2.0;2.0;130.0;720.0000000000001;2700.0;300.0;40.0;4.0;20.0;165.0;95.0;10.0;10.0;10.0;15.0;1431.0;1.0;0.0
2.0;2.0;5.999999999999999;1.5;3.0000000000000004;3.0;175.00000000000003;509.0000000000001;2220.6;500.00000000000006;60.0;4.0;15.0;306.0;98.0;10.0;10.0;10.0;2.0;242.00000000000003;1.0;0.0
164.0;164.0;5.999999999999999;2.0;2.0;4.0;100.0;605.0000000000001;2310.0;199.99999999999997;60.0;2.0;10.0;258.0;60.0;7.0;8.0;9.0;145.0;932.0;1.0;0.0
39.0;39.0;8.0;2.0;3.0000000000000004;4.0;100.0;653.0;2610.0;99.99999999999999;30.0;4.0;30.0;336.0;100.0;10.0;10.0;10.0;18.0;1156.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;25.0;131.0;381.00000000000006;189.99999999999997;21.0;1.0;0.0;35.0;90.0;9.0;10.0;9.0;1.0;363.0;0.0;1.0
4.0;4.0;4.0;1.0;1.0;2.0;43.0;444.2;1000.0;174.2;26.0;2.0;11.0;261.0;94.0;9.0;10.0;10.0;4.0;1535.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;29.000000000000004;250.0;550.0;113.99999999999999;10.0;1.0;0.0;300.0;93.0;9.0;9.0;10.0;1.0;1689.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;72.0;459.19999999999993;1549.9999999999998;224.99999999999997;30.0;2.0;9.0;238.0;100.0;10.0;10.0;10.0;1.0;1465.0;1.0;0.0
8.0;8.0;5.0;1.0;1.0;1.0;30.0;294.0;986.0;107.00000000000001;8.0;3.0;10.0;330.0;93.0;9.0;9.0;8.0;8.0;1292.0;0.0;0.0
3.0;3.0;1.0;1.0;1.0;1.0;25.0;203.0;619.1999999999999;150.0;20.0;1.0;0.0;311.0;90.0;10.0;9.0;9.0;3.0;789.0;0.0;1.0
5.0;5.0;1.0;1.0;1.0;1.0;20.0;125.0;500.0;159.19999999999996;20.0;1.0;0.0;149.0;90.99999999999999;10.0;10.0;9.0;5.000000000000001;954.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;45.0;195.0;615.0;105.0;15.0;1.0;0.0;326.0;100.0;9.0;10.0;9.0;1.0;1339.0;0.0;1.0
2.0;2.0;2.0;2.0;1.0;2.0;25.0;165.0;690.0000000000001;120.0;10.0;1.0;10.0;342.0;98.0;10.0;10.0;9.0;2.0;661.0;0.0;1.0
5.0;5.0;4.0;1.0;1.0;2.0;100.0;365.99999999999994;1297.9999999999998;350.0;28.0;2.0;10.0;156.0;100.0;10.0;9.0;10.0;5.000000000000001;173.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;60.0;295.0;981.9999999999998;210.0;15.0;1.0;10.0;243.0;96.00000000000001;9.0;10.0;10.0;1.0;1700.0;0.0;1.0
1.0;1.0;5.0;1.0;2.0;3.0;90.0;442.80000000000007;1260.6000000000001;146.0;28.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;726.0;1.0;0.0
1.0;1.0;1.0;1.5;3.0000000000000004;3.0;40.0;166.0;616.0;99.99999999999999;5.0;1.0;10.0;337.0;80.0;10.0;10.0;10.0;1.0;1601.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;25.0;150.0;426.00000000000006;98.0;12.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.2;1.0;684.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;35.0;213.6;819.9999999999999;117.0;10.0;1.0;10.0;55.0;98.0;10.0;10.0;10.0;1.0;384.00000000000006;0.0;1.0
9.0;9.0;4.0;1.0;1.0;2.0;60.0;393.0;1316.0;125.00000000000001;25.0;2.0;10.0;134.0;94.0;10.0;9.0;9.0;6.000000000000001;1141.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;45.0;295.00000000000006;1009.8000000000002;105.0;15.399999999999999;1.0;0.0;333.0;87.0;9.0;9.0;9.0;2.0;251.99999999999997;1.0;0.0
2.0;2.0;2.9999999999999996;1.5;2.0;2.0;57.0;377.2;1000.2;199.99999999999997;35.0;1.0;0.0;281.0;90.0;9.0;10.0;9.0;1.0;432.99999999999994;1.0;0.0
3.0;3.0;4.0;1.0;1.0;2.0;67.0;359.2;1185.0000000000002;199.99999999999997;30.0;3.0;0.0;323.0;95.0;10.0;10.0;10.0;3.0;363.0;1.0;0.0
14.0;14.0;5.999999999999999;1.0;2.0;3.0;195.0;753.9999999999999;4656.0;150.0;30.0;6.000000000000001;0.0;290.0;92.10447761194028;9.2;9.2;9.8;13.999999999999998;2175.0;1.0;0.0
7.0;7.0;2.0;1.5;1.0;1.0;25.0;210.20000000000002;602.9999999999999;189.99999999999997;22.6;1.0;0.0;306.0;89.0;9.0;9.0;9.0;6.999999999999999;572.0;0.0;1.0
4.0;4.0;4.0;1.0;1.0;2.0;65.0;392.0;1449.0;180.0;30.0;2.0;25.0;322.0;65.0;6.0;8.0;10.0;4.0;657.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;25.0;241.6;747.6;189.99999999999997;21.0;1.0;0.0;307.0;92.10447761194028;9.2;9.2;9.8;1.0;596.0;0.0;1.0
40.0;40.0;2.9999999999999996;1.0;1.0;3.0;120.0;465.40000000000003;1449.0;199.99999999999997;50.0;2.0;20.0;305.0;80.0;8.0;10.0;10.0;40.00000000000001;1899.9999999999998;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;63.0;365.99999999999994;1013.4;799.9999999999999;20.0;1.0;0.0;124.0;96.00000000000001;10.0;9.0;10.0;1.0;157.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;30.0;210.0;660.0000000000001;107.00000000000001;8.0;1.0;15.0;64.0;85.99999999999999;9.0;9.0;9.0;1.0;935.0;0.0;1.0
7.0;7.0;2.9999999999999996;1.0;0.0;2.0;70.0;372.0;1400.0;99.99999999999999;40.0;1.0;0.0;301.0;96.00000000000001;10.0;10.0;10.0;6.000000000000001;1966.0;1.0;0.0
9.0;9.0;10.0;3.0;4.0;8.0;500.0;756.7999999999998;3695.0;399.99999999999994;150.0;1.0;0.0;282.0;96.00000000000001;10.0;10.0;10.0;9.0;1483.0;1.0;0.0
2.0;2.0;2.9999999999999996;1.0;2.0;2.0;50.0;336.20000000000005;1035.2;230.0;26.0;1.0;0.0;16.0;92.10447761194028;9.2;9.2;9.8;2.0;175.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;3.0;39.0;386.0;1000.6;300.0;30.0;1.0;0.0;161.0;94.0;10.0;9.0;8.0;1.0;173.0;1.0;0.0
1.0;1.0;2.0;1.0;0.0;1.0;40.0;281.0;1056.0;99.99999999999999;20.0;1.0;5.0;38.0;92.10447761194028;9.2;9.2;9.8;1.0;415.0;1.0;0.0
2.0;2.0;5.0;1.0;3.0000000000000004;3.0;60.0;400.0;1700.0;154.79999999999995;25.0;2.0;12.0;46.0;93.0;10.0;9.0;9.0;2.0;567.0;1.0;0.0
5.0;5.0;4.0;1.0;0.0;1.0;75.0;310.0;1156.0;99.99999999999999;30.0;1.0;10.0;59.99999999999999;92.10447761194028;9.2;9.2;9.8;5.000000000000001;185.0;1.0;0.0
4.0;4.0;2.0;1.0;1.0;1.0;70.0;400.0;1100.0;199.99999999999997;30.0;2.0;10.0;108.0;90.99999999999999;9.0;9.0;10.0;4.0;1240.0;1.0;0.0
8.0;8.0;5.999999999999999;1.0;2.0;3.0;119.0;606.0000000000001;2100.0;220.00000000000003;40.0;4.0;38.0;316.0;96.00000000000001;10.0;10.0;10.0;6.999999999999999;761.0;1.0;0.0
5.0;5.0;2.0;1.0;0.0;1.0;50.0;284.8;979.9999999999999;99.99999999999999;20.0;1.0;0.0;222.00000000000003;89.0;9.0;9.0;10.0;5.000000000000001;563.0;1.0;0.0
1.0;1.0;2.0;1.5;1.0;1.0;35.0;300.0;981.9999999999998;150.0;20.0;1.0;10.0;349.0;90.99999999999999;9.0;10.0;10.0;1.0;1683.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;29.000000000000004;204.6;652.0;122.0;12.0;1.0;5.0;342.0;93.0;9.0;10.0;10.0;1.0;469.0;0.0;1.0
4.0;4.0;1.0;3.0;1.0;1.0;27.0;197.60000000000002;533.4;99.99999999999999;5.0;1.0;0.0;126.00000000000001;92.10447761194028;9.2;9.2;9.8;4.0;263.0;0.0;1.0
114.0;114.0;2.0;2.0;1.0;1.0;25.0;181.6;633.9999999999999;159.8;15.0;1.0;5.0;293.0;100.0;10.0;10.0;10.0;97.0;1066.0;0.0;1.0
3.0;3.0;8.0;3.0;4.0;7.0;140.0;560.8;3042.7999999999997;199.99999999999997;40.0;6.000000000000001;20.0;0.0;96.00000000000001;10.0;9.0;10.0;1.0;363.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;2.0;46.0;281.0;974.8;104.0;20.0;1.0;0.0;28.0;92.10447761194028;9.2;9.2;9.8;2.0;1688.0;0.0;1.0
1.0;1.0;2.0;1.5;1.0;1.0;45.0;235.59999999999997;763.0000000000001;154.2;22.6;1.0;0.0;0.0;100.0;8.0;10.0;10.0;1.0;920.9999999999999;0.0;1.0
14.0;14.0;2.0;0.0;1.0;2.0;39.0;212.6;615.0;108.19999999999999;15.399999999999999;1.0;0.0;280.0;92.10447761194028;9.2;9.2;9.8;13.999999999999998;398.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;85.0;343.00000000000006;1240.1999999999998;169.20000000000002;30.0;1.0;0.0;295.0;97.0;10.0;10.0;10.0;1.0;998.9999999999999;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;30.0;420.0;1364.0;141.79999999999998;15.8;1.0;0.0;23.0;92.10447761194028;9.2;9.2;9.4;1.0;908.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;17.0;208.6;659.0;105.99999999999999;11.0;1.0;0.0;63.00000000000001;92.10447761194028;9.2;9.2;9.8;1.0;1124.0;0.0;1.0
5.0;5.0;2.9999999999999996;1.0;2.0;2.0;50.0;360.20000000000005;1204.2;128.99999999999997;20.0;1.0;10.0;336.0;93.0;10.0;10.0;9.0;4.0;366.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;50.0;256.99999999999994;718.5999999999999;138.0;25.0;2.0;25.0;329.0;100.0;10.0;10.0;10.0;1.0;1572.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;65.0;400.0;1000.0;177.00000000000003;14.0;1.0;0.0;335.0;100.0;9.0;10.0;10.0;2.0;1609.0;0.0;1.0
1.0;1.0;4.0;1.0;2.0;3.0;95.0;500.0;1260.6000000000001;199.99999999999997;20.0;1.0;0.0;110.0;99.0;10.0;10.0;10.0;1.0;1024.0;1.0;0.0
1.0;1.0;5.999999999999999;1.0;3.0000000000000004;4.0;46.0;436.0;1740.8000000000002;174.00000000000003;28.0;3.0;13.0;232.00000000000003;93.0;10.0;10.0;9.0;1.0;468.00000000000006;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;191.6;589.0;198.0;10.200000000000001;1.0;0.0;311.0;92.10447761194028;9.2;9.2;9.8;1.0;1.0;0.0;1.0
4.0;4.0;2.9999999999999996;1.0;1.0;2.0;55.0;366.0;1239.0;199.99999999999997;25.0;2.0;18.0;223.00000000000003;89.0;9.0;9.0;10.0;4.0;422.99999999999994;1.0;0.0
4.0;4.0;2.0;0.5;1.0;1.0;30.0;159.6;484.0;111.0;10.4;1.0;0.0;224.0;80.0;8.0;6.0;10.0;4.0;669.0;0.0;1.0
